"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 22 06:32:18 GMT 2022","Sun May 22 06:33:01 GMT 2022","42008","Google Chrome","bottomLeft/playlistVideo.test.js","","","","Playlist Video",""
"passed","Sun May 22 06:43:18 GMT 2022","Sun May 22 06:43:29 GMT 2022","11197","Google Chrome","previewPage/previewTile.test.js","","","","Verify CamBtn on off",""
"passed","Sun May 22 06:33:01 GMT 2022","Sun May 22 06:33:12 GMT 2022","11233","Google Chrome","joinRoom/inRoom.test.js","","","","Verify greeting tile for first participant",""
"passed","Sun May 22 06:38:21 GMT 2022","Sun May 22 06:38:40 GMT 2022","19725","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-Off Cam-Off",""
"failed","Sun May 22 06:08:40 GMT 2022","Sun May 22 06:09:12 GMT 2022","32315","Google Chrome","bottomCenter/changeSelfRole.test.js","","","","Change self Role",""
"passed","Sun May 22 06:39:13 GMT 2022","Sun May 22 06:39:25 GMT 2022","12199","Google Chrome","previewPage/nameJoin.test.js","","","","Verify Join Room",""
"passed","Sun May 22 06:37:23 GMT 2022","Sun May 22 06:37:41 GMT 2022","17685","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-On Cam-On",""
"passed","Sun May 22 06:30:57 GMT 2022","Sun May 22 06:31:55 GMT 2022","58448","Google Chrome","bottomLeft/playlistAudio.test.js","","","","Playlist Audio",""
"passed","Sun May 22 06:31:55 GMT 2022","Sun May 22 06:32:18 GMT 2022","23149","Google Chrome","bottomLeft/playlistAudio.test.js","","","","Playlist Audio check TopRight",""
"passed","Sun May 22 06:26:12 GMT 2022","Sun May 22 06:27:41 GMT 2022","88546","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Rtmp",""
"passed","Sun May 22 06:39:01 GMT 2022","Sun May 22 06:39:06 GMT 2022","4737","Google Chrome","previewPage/nameJoin.test.js","","","","Verify Name Field",""
"passed","Sun May 22 06:19:10 GMT 2022","Sun May 22 06:24:44 GMT 2022","333636","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Browser Recording",""
"failed","Sun May 22 06:06:55 GMT 2022","Sun May 22 06:07:31 GMT 2022","35901","Google Chrome","bottomCenter/changeName.test.js","","","","Change name check",""
"failed","Sun May 22 06:44:47 GMT 2022","Sun May 22 06:45:08 GMT 2022","21931","Google Chrome","topRight/changePeerRole.test.js","","","","Change peer Role",""
"failed","Sun May 22 06:42:05 GMT 2022","Sun May 22 06:43:06 GMT 2022","61313","Google Chrome","previewPage/peerList.test.js","","","","Verify Peerlist in Preview Page",""
"failed","Sun May 22 06:37:02 GMT 2022","Sun May 22 06:37:22 GMT 2022","20887","Google Chrome","joinRoom/inRoom.test.js","","","","Verify network on tile and peerlist",""
"passed","Sun May 22 06:38:01 GMT 2022","Sun May 22 06:38:21 GMT 2022","20001","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-Off Cam-On",""
"failed","Sun May 22 06:35:29 GMT 2022","Sun May 22 06:36:14 GMT 2022","44768","Google Chrome","joinRoom/inRoom.test.js","","","","Verify Join peers",""
"passed","Sun May 22 06:38:40 GMT 2022","Sun May 22 06:39:01 GMT 2022","20853","Google Chrome","joinRoom/joinRoom.test.js","","","","Measure Join Time",""
"passed","Sun May 22 06:47:23 GMT 2022","Sun May 22 06:48:13 GMT 2022","49579","Google Chrome","topRight/participantList.test.js","","","","Verify Number of multiple participants",""
"passed","Sun May 22 06:39:25 GMT 2022","Sun May 22 06:39:27 GMT 2022","1959","Google Chrome","previewPage/peerList.test.js","","","","Verify room URL",""
"passed","Sun May 22 06:37:41 GMT 2022","Sun May 22 06:38:01 GMT 2022","20023","Google Chrome","joinRoom/joinRoom.test.js","","","","Verify Join Mic-On Cam-Off",""
"passed","Sun May 22 06:09:28 GMT 2022","Sun May 22 06:09:45 GMT 2022","16408","Google Chrome","bottomCenter/leaveRoom.test.js","","","","Verify End room for all",""
"passed","Sun May 22 06:29:12 GMT 2022","Sun May 22 06:30:44 GMT 2022","91776","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop HLS Recording",""
"passed","Sun May 22 06:39:06 GMT 2022","Sun May 22 06:39:13 GMT 2022","6809","Google Chrome","previewPage/nameJoin.test.js","","","","Verify Join Button",""
"failed","Sun May 22 06:12:37 GMT 2022","Sun May 22 06:13:39 GMT 2022","62624","Google Chrome","bottomCenter/muteAll.test.js","","","","Mute All",""
"skipped","Sun May 22 06:33:01 GMT 2022","Sun May 22 06:33:01 GMT 2022","0","Google Chrome","bottomLeft/whiteBoard.test.js","","","","white board check",""
"skipped","Sun May 22 06:30:57 GMT 2022","Sun May 22 06:30:57 GMT 2022","0","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify virtual bg action",""
"skipped","Sun May 22 06:30:57 GMT 2022","Sun May 22 06:30:57 GMT 2022","0","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify noise supp",""
"skipped","Sun May 22 06:30:44 GMT 2022","Sun May 22 06:30:44 GMT 2022","0","Google Chrome","bottomCenter/screenShare.test.js","","","","Screenshare check",""
"skipped","Sun May 22 06:33:01 GMT 2022","Sun May 22 06:33:01 GMT 2022","0","Google Chrome","bottomRight/raisehandBRB.test.js","","","","Verify Raise Hand Brb icons",""
"skipped","Sun May 22 06:33:01 GMT 2022","Sun May 22 06:33:01 GMT 2022","0","Google Chrome","bottomRight/raisehandBRB.test.js","","","","Verify Raise Hand Brb on Tile",""
"passed","Sun May 22 06:30:44 GMT 2022","Sun May 22 06:30:57 GMT 2022","12651","Google Chrome","bottomLeft/noiseSuppVirtualBG.test.js","","","","Verify noise supp and virtual bg visibility",""
"passed","Sun May 22 06:43:47 GMT 2022","Sun May 22 06:43:59 GMT 2022","11958","Google Chrome","previewPage/settingNetwork.test.js","","","","Verify Preview Settings Btn",""
"passed","Sun May 22 06:43:40 GMT 2022","Sun May 22 06:43:47 GMT 2022","6805","Google Chrome","previewPage/settingNetwork.test.js","","","","Verify Network Btn",""
"passed","Sun May 22 06:33:12 GMT 2022","Sun May 22 06:33:23 GMT 2022","11234","Google Chrome","joinRoom/inRoom.test.js","","","","Verify room URL",""
"passed","Sun May 22 06:09:13 GMT 2022","Sun May 22 06:09:28 GMT 2022","15574","Google Chrome","bottomCenter/leaveRoom.test.js","","","","Verify leave room",""
"passed","Sun May 22 06:43:29 GMT 2022","Sun May 22 06:43:40 GMT 2022","10753","Google Chrome","previewPage/previewTile.test.js","","","","Verify video tile and avatar tile",""
"passed","Sun May 22 06:27:41 GMT 2022","Sun May 22 06:29:12 GMT 2022","91438","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop Rtmp Recording",""
"failed","Sun May 22 06:46:15 GMT 2022","Sun May 22 06:46:47 GMT 2022","32224","Google Chrome","topRight/participantList.test.js","","","","Verify My Name in Participant list",""
"passed","Sun May 22 06:43:07 GMT 2022","Sun May 22 06:43:18 GMT 2022","10975","Google Chrome","previewPage/previewTile.test.js","","","","Verify MicBtn on off",""
"passed","Sun May 22 06:47:10 GMT 2022","Sun May 22 06:47:23 GMT 2022","13805","Google Chrome","topRight/participantList.test.js","","","","Verify Number of participants",""
"passed","Sun May 22 06:24:44 GMT 2022","Sun May 22 06:26:12 GMT 2022","88640","Google Chrome","bottomCenter/rtmpHls.test.js","","","","Start and Stop HLS",""
